"obs_time","temp","swdown","lwdown","relhum","pres","precip","windspeed","winddir","difrad","spchum"
"2029-04-11 08:00",1.74,130.21,311.83,85.6,99.1,0.4,3.863,35.3,128.3,0.0037
"2029-04-11 09:00",2.4,156.9,314.89,81.8,99.1,0.5,4.284,35.7,156,0.0037
"2029-04-11 10:00",2.96,169.02,317.49,78.8,99.1,0.5,4.706,36,168.6,0.0037
"2029-04-11 11:00",3.4,167.3,319.53,76.5,99,0.5,5.128,36.2,167.1,0.0037
"2029-04-11 12:00",3.69,172.7,321.17,76.5,99,0.5,5.007,37,172.5,0.0038
"2029-04-11 13:00",3.83,168.02,322.12,77.2,99,0.5,4.887,37.9,167.8,0.0039
"2029-04-11 14:00",3.38,153.54,320.32,81.3,98.9,0.5,4.768,38.7,153.4,0.004
"2029-04-11 15:00",3.3,130.23,320.24,83.3,98.9,0.5,4.651,39.6,130.1,0.0041
"2029-04-11 16:00",3.07,99.64,319.46,86.2,98.9,0.6,4.535,40.6,99.5,0.0041
"2029-04-11 17:00",2.7,63.78,318.03,90.2,98.9,0.6,4.42,41.6,63.6,0.0042
"2029-04-11 18:00",2.2,24.8,316.04,95.1,98.8,0.6,4.306,42.7,24.7,0.0043
"2029-04-11 19:00",1.7,0,313.87,99.4,98.8,0.6,4.194,43.8,0,0.0043
"2029-04-11 20:00",1.48,0,312.65,99.6,98.8,0.6,4.084,45,0,0.0043
"2029-04-11 21:00",1.31,0,311.67,99.6,98.8,0.6,3.976,46.2,0,0.0042
"2029-04-11 22:00",1.17,0,310.91,99.6,98.7,0.6,3.87,47.5,0,0.0042
"2029-04-11 23:00",1.07,0,310.35,99.6,98.7,0.6,3.766,48.9,0,0.0041
"2029-04-12 00:00",2.97,0,316.89,99.6,98.6,0.6,2.966,50.4,0,0.0048
"2029-04-12 01:00",2.38,0,313.52,99.6,98.6,0.7,2.886,51.9,0,0.0046
"2029-04-12 02:00",1.89,0,310.76,99.6,98.6,0.7,2.808,53.5,0,0.0044
"2029-04-12 03:00",1.49,0,308.5,99.6,98.6,0.7,2.732,55.3,0,0.0043
"2029-04-12 04:00",1.16,0,306.65,99.6,98.5,0.7,2.659,57.1,0,0.0042
"2029-04-12 05:00",0.89,0,305.12,99.6,98.5,0.7,2.589,59,0,0.0041
"2029-04-12 06:00",1.41,28.27,308.06,99.6,98.5,0.7,2.522,61,27.9,0.0043
"2029-04-12 07:00",3.79,71.9,321.54,99.6,98.5,0.7,2.459,63.1,71.5,0.005
"2029-04-12 08:00",6.03,112.36,334.47,98.3,98.4,0.7,2.399,65.4,111.9,0.0058
"2029-04-12 09:00",8.07,147.2,344.61,86.7,98.4,0.7,2.331,67.7,146.7,0.0059
"2029-04-12 10:00",9.84,174.08,353.64,77.9,98.4,0.8,2.28,70.2,173.5,0.006
"2029-04-12 11:00",11.29,191.16,361.21,71.7,98.3,0.8,2.233,72.7,190.6,0.0061
"2029-04-12 12:00",12.38,196.09,366.6,66.2,98.3,0.8,1.9,75.8,195.5,0.006
"2029-04-12 13:00",13.06,189.65,369.97,62.9,98.3,0.7,1.576,80.3,189.1,0.006
"2029-04-12 14:00",13.72,172.37,373.28,59.7,98.3,0.7,1.267,86.9,171.9,0.0059
"2029-04-12 15:00",13.46,145.5,371.77,60.3,98.3,0.7,0.986,97.6,145.1,0.0059
"2029-04-12 16:00",12.77,110.92,368.06,62.5,98.3,0.7,0.766,115.6,110.5,0.0058
"2029-04-12 17:00",11.68,71,362.3,66.7,98.3,0.7,0.682,143.1,70.6,0.0058
"2029-04-12 18:00",10.2,28.19,354.71,72.9,98.3,0.7,0.721,171.8,27.9,0.0057
"2029-04-12 19:00",8.42,0,345.72,81.6,98.3,0.6,0.925,191.3,0,0.0057
"2029-04-12 20:00",6.79,0,337.61,90.4,98.3,0.6,1.195,203,0,0.0057
"2029-04-12 21:00",5.43,0,330.94,98.5,98.3,0.6,1.47,210.1,0,0.0056
"2029-04-12 22:00",4.29,0,324.45,99.6,98.3,0.6,1.78,214.8,0,0.0052
"2029-04-12 23:00",3.33,0,318.93,99.6,98.2,0.6,2.098,218.1,0,0.0049
"2029-04-13 00:00",1.76,0,318.68,99.6,98,0.6,2.445,220.5,0,0.0044
"2029-04-13 01:00",1.28,0,315.92,99.6,97.9,0.5,2.774,222.3,0,0.0042
"2029-04-13 02:00",0.88,0,313.64,99.6,97.9,0.5,3.106,223.8,0,0.0041
"2029-04-13 03:00",0.55,0,311.76,99.6,97.9,0.5,3.439,224.9,0,0.004
"2029-04-13 04:00",0.28,0,310.21,99.6,97.9,0.5,3.773,225.9,0,0.0039
"2029-04-13 05:00",0.05,0,308.93,99.5,97.9,0.5,4.108,226.7,0,0.0039
"2029-04-13 06:00",0.62,23.87,312.15,99.6,97.9,0.5,4.444,227.4,23.8,0.004
"2029-04-13 07:00",2.7,58.31,324.12,99.6,97.9,0.5,4.78,228,58.3,0.0047
"2029-04-13 08:00",4.65,89.83,333.91,89.4,97.9,0.4,5.117,228.5,89.8,0.0048
"2029-04-13 09:00",6.42,116.55,342.35,78.3,97.9,0.4,5.454,228.9,116.5,0.0048
"2029-04-13 10:00",7.95,136.72,349.73,69.9,97.9,0.4,5.792,229.3,136.7,0.0047
"2029-04-13 11:00",9.18,149.04,355.73,63.7,97.9,0.4,6.129,229.7,149,0.0047
"2029-04-13 12:00",10.08,166.11,360.07,59.2,98,0.4,6.147,229.8,166,0.0046
"2029-04-13 13:00",10.61,173.61,362.57,56.5,98.1,0.4,6.164,229.9,173.4,0.0046
"2029-04-13 14:00",9.87,169.75,358.57,58.6,98.1,0.3,6.182,230,169.3,0.0045
"2029-04-13 15:00",9.82,153.58,358.1,58.1,98.2,0.3,6.199,230.1,152.9,0.0045
"2029-04-13 16:00",9.39,125.18,355.73,59.1,98.3,0.3,6.217,230.2,124.3,0.0044
"2029-04-13 17:00",8.61,85.67,351.57,61.5,98.4,0.3,6.234,230.3,84.2,0.0043
"2029-04-13 18:00",7.5,36.95,345.83,65.5,98.5,0.3,6.252,230.4,35.4,0.0043
"2029-04-13 19:00",6.16,0,339.06,70.8,98.6,0.3,6.269,230.5,0,0.0042
"2029-04-13 20:00",5.12,0,333.82,75.1,98.7,0.2,6.287,230.6,0,0.0042
"2029-04-13 21:00",4.29,0,329.63,78.6,98.8,0.2,6.305,230.7,0,0.0041
"2029-04-13 22:00",3.63,0,326.3,81.2,98.9,0.2,6.322,230.8,0,0.004
"2029-04-13 23:00",3.12,0,323.66,83,99,0.2,6.34,230.9,0,0.004
"2029-04-14 00:00",2.98,0,275.36,73.4,99.7,0.2,5.623,231,0,0.0035
"2029-04-14 01:00",2.65,0,273.86,74.1,99.8,0.2,5.638,231.1,0,0.0034
"2029-04-14 02:00",2.37,0,272.58,74.5,99.9,0.2,5.654,231.2,0,0.0034
"2029-04-14 03:00",2.14,0,271.48,74.6,100,0.1,5.67,231.3,0,0.0033
"2029-04-14 04:00",1.94,0,270.54,74.5,100,0.1,5.685,231.4,0,0.0033
"2029-04-14 05:00",1.78,0,269.72,74.2,100.1,0.1,5.701,231.5,0,0.0032
"2029-04-14 06:00",2.3,74.62,271.57,70.4,100.2,0.1,5.717,231.5,36.7,0.0031
"2029-04-14 07:00",3.88,183.2,277.67,61.9,100.3,0.1,5.733,231.6,109,0.0031
"2029-04-14 08:00",5.36,290.16,283.46,54.9,100.4,0.1,5.748,231.7,185.5,0.003
"2029-04-14 09:00",6.69,388.35,288.71,49.3,100.5,0,5.764,231.8,249.2,0.003
"2029-04-14 10:00",7.83,470.29,293.22,44.8,100.6,0,5.78,231.9,296.8,0.0029
"2029-04-14 11:00",8.74,529.26,296.79,41.4,100.7,0,5.796,232,325.1,0.0029
"2029-04-14 12:00",9.38,542.05,299.86,40.8,100.7,0,5.756,231.6,335.3,0.003
"2029-04-14 13:00",9.73,523.85,301.72,40.9,100.7,0,5.716,231.1,325.4,0.003
"2029-04-14 14:00",8.19,476.18,295.56,46.6,100.7,0,5.676,230.7,295.3,0.0031
"2029-04-14 15:00",8.28,402.53,296.24,47.5,100.7,0,5.637,230.3,246.9,0.0032
"2029-04-14 16:00",8.07,308.08,295.7,49.4,100.7,0,5.598,229.8,179.6,0.0033
"2029-04-14 17:00",7.59,199.31,294,52.3,100.7,0,5.559,229.3,93.8,0.0034
"2029-04-14 18:00",6.87,82.99,291.27,56.3,100.7,0,5.521,228.9,40.8,0.0035
"2029-04-14 19:00",6,0,287.97,61.2,100.7,0,5.483,228.4,0,0.0035
"2029-04-14 20:00",5.5,0,286.21,64.8,100.7,0,5.445,227.9,0,0.0036
"2029-04-14 21:00",5.14,0,285.02,67.9,100.7,0,5.408,227.4,0,0.0037
"2029-04-14 22:00",4.9,0,284.29,70.6,100.7,0,5.371,226.9,0,0.0038
"2029-04-14 23:00",4.75,0,283.95,72.9,100.7,0,5.335,226.4,0,0.0039
"2029-04-15 00:00",5.94,0,285.79,83.6,100.5,0,5.138,225.9,0,0.0048
"2029-04-15 01:00",5.63,0,284.8,87.2,100.5,0,5.104,225.4,0,0.0049
"2029-04-15 02:00",5.37,0,284.03,90.6,100.5,0,5.07,224.9,0,0.005
"2029-04-15 03:00",5.16,0,283.42,93.8,100.5,0,5.036,224.4,0,0.0051
"2029-04-15 04:00",4.98,0,282.95,96.8,100.5,0,5.003,223.8,0,0.0052
"2029-04-15 05:00",4.83,0,282.56,99.4,100.5,0,4.97,223.3,0,0.0053
"2029-04-15 06:00",5.36,79.51,285.04,97.9,100.5,0,4.938,222.8,38.1,0.0054
"2029-04-15 07:00",6.81,182.76,291.29,90.1,100.5,0,4.906,222.2,114.2,0.0055
"2029-04-15 08:00",8.16,277.14,297.25,83.6,100.5,0,4.875,221.6,191.7,0.0056
"2029-04-15 09:00",9.39,356.89,302.71,78.4,100.5,0,4.844,221.1,259.5,0.0057
"2029-04-15 10:00",10.43,416.83,307.47,74.3,100.5,0.1,4.814,220.5,310.9,0.0058
"2029-04-15 11:00",11.26,453.12,311.35,71.5,100.5,0.1,4.784,219.9,342.7,0.0059
"2029-04-15 12:00",11.84,466.37,313.87,68.6,100.5,0.1,4.758,219.5,353.4,0.0059
"2029-04-15 13:00",12.17,453.14,315.26,66.9,100.5,0.1,4.733,219.2,342.4,0.0059
"2029-04-15 14:00",12.88,414.31,318.35,63.6,100.4,0.1,4.707,218.8,310.4,0.0059
"2029-04-15 15:00",12.53,352.5,316.72,64.8,100.4,0.1,4.682,218.4,259,0.0058
"2029-04-15 16:00",11.9,271.88,313.91,67.3,100.4,0.1,4.657,218.1,191.5,0.0058
"2029-04-15 17:00",11.03,177.82,310.03,71,100.4,0.1,4.633,217.7,114.5,0.0058
"2029-04-15 18:00",9.94,76.12,305.21,76.1,100.3,0.1,4.608,217.3,37.6,0.0058
"2029-04-15 19:00",8.7,0,299.83,82.5,100.3,0.1,4.584,216.9,0,0.0058
"2029-04-15 20:00",7.79,0,295.93,87.4,100.3,0.1,4.56,216.5,0,0.0057
"2029-04-15 21:00",7.01,0,292.61,91.8,100.2,0.1,4.536,216.1,0,0.0057
"2029-04-15 22:00",6.34,0,289.76,95.8,100.2,0.1,4.513,215.7,0,0.0057
"2029-04-15 23:00",5.76,0,287.3,99.3,100.2,0.1,4.489,215.3,0,0.0057
"2029-04-16 00:00",4.51,0,281.59,99.5,100,0.1,4.855,214.9,0,0.0052
"2029-04-16 01:00",4.25,0,280.31,99.6,100,0.1,4.83,214.4,0,0.0051
"2029-04-16 02:00",4.04,0,279.24,99.7,99.9,0.1,4.805,214,0,0.0051
"2029-04-16 03:00",3.86,0,278.35,99.7,99.9,0.1,4.781,213.6,0,0.005
"2029-04-16 04:00",3.71,0,277.61,99.7,99.9,0.2,4.757,213.2,0,0.0049
"2029-04-16 05:00",3.58,0,276.99,99.7,99.9,0.2,4.733,212.7,0,0.0049
"2029-04-16 06:00",4.07,83.45,279.39,99.5,99.8,0.2,4.709,212.3,39.4,0.0051
"2029-04-16 07:00",5.27,187.89,284.71,94.5,99.8,0.2,4.686,211.8,116.4,0.0052
"2029-04-16 08:00",6.4,284.6,289.27,87,99.8,0.2,4.663,211.4,193.5,0.0052
"2029-04-16 09:00",7.41,367.54,293.41,80.9,99.8,0.2,4.64,210.9,261.1,0.0052
"2029-04-16 10:00",8.27,431.13,296.97,76,99.7,0.2,4.618,210.5,312.4,0.0052
"2029-04-16 11:00",8.95,471.07,299.81,72.3,99.7,0.2,4.596,210,344.2,0.0052
"2029-04-16 12:00",9.44,479.83,301.76,69.4,99.7,0.2,4.463,210.4,355.2,0.0051
"2029-04-16 13:00",9.7,461.55,302.78,67.6,99.7,0.2,4.331,210.8,344.4,0.0051
"2029-04-16 14:00",11.26,417.92,309.38,60.5,99.7,0.2,4.199,211.2,312.4,0.005
"2029-04-16 15:00",10.76,352.32,307.12,62,99.7,0.2,4.068,211.6,261.3,0.005
"2029-04-16 16:00",10.05,269.54,303.92,64.5,99.7,0.2,3.936,212.1,194.3,0.005
"2029-04-16 17:00",9.13,175.38,299.86,68.1,99.7,0.2,3.805,212.6,117.8,0.0049
"2029-04-16 18:00",8.02,75.86,295.07,72.8,99.7,0.2,3.675,213.1,40,0.0049
"2029-04-16 19:00",6.79,0,289.8,78.6,99.8,0.2,3.544,213.7,0,0.0048
"2029-04-16 20:00",5.84,0,285.76,83.2,99.8,0.2,3.414,214.3,0,0.0048
"2029-04-16 21:00",4.99,0,282.21,87.5,99.8,0.2,3.285,215,0,0.0048
"2029-04-16 22:00",4.24,0,279.04,91.5,99.8,0.2,3.155,215.7,0,0.0047
"2029-04-16 23:00",3.56,0,276.2,95.2,99.8,0.2,3.027,216.5,0,0.0047
"2029-04-17 00:00",0.97,0,277.3,99.6,99.8,0.2,2.407,217.4,0,0.0041
"2029-04-17 01:00",0.63,0,275.63,99.6,99.8,0.2,2.302,218.3,0,0.004
"2029-04-17 02:00",0.36,0,274.25,99.6,99.8,0.2,2.197,219.3,0,0.0039
"2029-04-17 03:00",0.13,0,273.12,99.5,99.8,0.2,2.092,220.5,0,0.0038
"2029-04-17 04:00",-0.06,0,272.19,99.5,99.8,0.2,1.989,221.7,0,0.0038
"2029-04-17 05:00",-0.22,0,271.42,99.5,99.8,0.2,1.887,223.1,0,0.0037
"2029-04-17 06:00",0.44,68.91,274.65,99.6,99.8,0.2,1.786,224.6,51.3,0.0039
"2029-04-17 07:00",1.92,149.6,281.64,96,99.8,0.2,1.687,226.4,123.5,0.0042
"2029-04-17 08:00",3.31,222.37,287.26,86.1,99.8,0.2,1.589,228.3,192.3,0.0042
"2029-04-17 09:00",4.57,282.82,292.36,78.2,99.8,0.2,1.493,230.5,249.9,0.0041
"2029-04-17 10:00",5.64,327.15,296.75,71.9,99.9,0.2,1.4,232.9,292.6,0.0041
"2029-04-17 11:00",6.49,352.71,300.26,67.1,99.9,0.2,1.31,235.8,317.9,0.004
"2029-04-17 12:00",7.1,365.09,302.82,64.1,99.9,0.2,1.27,236.6,328.3,0.004
"2029-04-17 13:00",7.44,357.02,304.25,62.4,99.9,0.2,1.231,237.5,319.9,0.004
"2029-04-17 14:00",8.45,328.8,308.61,58,99.9,0.2,1.192,238.4,292.9,0.004
"2029-04-17 15:00",8.05,282.12,306.79,59.4,100,0.2,1.153,239.4,248.8,0.004
"2029-04-17 16:00",7.38,219.93,303.8,61.9,100,0.2,1.114,240.5,190.2,0.004
"2029-04-17 17:00",6.45,146.26,299.74,65.8,100,0.2,1.076,241.7,121.1,0.0039
"2029-04-17 18:00",5.29,65.61,294.74,71,100.1,0.2,1.039,242.9,49.3,0.0039
"2029-04-17 19:00",3.95,0,289.06,77.6,100.1,0.2,1.002,244.3,0,0.0039
"2029-04-17 20:00",2.92,0,284.73,83.2,100.1,0.2,0.965,245.7,0,0.0039
"2029-04-17 21:00",2.03,0,281.02,88.3,100.2,0.2,0.93,247.3,0,0.0039
"2029-04-17 22:00",1.26,0,277.82,93,100.2,0.2,0.895,249,0,0.0039
"2029-04-17 23:00",0.58,0,275.05,97.2,100.2,0.2,0.861,250.8,0,0.0038
"2029-04-18 00:00",-0.45,0,251.17,99.5,100.3,0.2,0.704,253,0,0.0036
"2029-04-18 01:00",-0.95,0,248.95,99.5,100.4,0.2,0.677,255.2,0,0.0035
"2029-04-18 02:00",-1.35,0,247.13,99.5,100.4,0.2,0.7,257.5,0,0.0034
"2029-04-18 03:00",-1.69,0,245.64,99.5,100.4,0.2,0.673,260,0,0.0033
"2029-04-18 04:00",-1.97,0,244.41,99.5,100.5,0.2,0.649,262.8,0,0.0033
"2029-04-18 05:00",-2.2,0,243.4,99.5,100.5,0.2,0.626,265.7,0,0.0032
"2029-04-18 06:00",-1.24,76.52,247.64,99.5,100.5,0.2,0.605,269,51.8,0.0034
"2029-04-18 07:00",0.8,165.25,256.08,93.1,100.5,0.2,0.586,272.4,127.2,0.0037
"2029-04-18 08:00",2.72,248.44,263.27,80.8,100.6,0.2,0.57,276.1,201,0.0037
"2029-04-18 09:00",4.45,320.75,269.89,71.2,100.6,0.2,0.556,280,264.5,0.0037
"2029-04-18 10:00",5.93,377.18,275.66,63.9,100.6,0.2,0.545,284.2,313.1,0.0037
"2029-04-18 11:00",7.13,413.72,280.38,58.6,100.7,0.2,0.537,288.5,343.6,0.0037
"2029-04-18 12:00",8,432.36,283.82,54.9,100.7,0.2,0.564,283.8,355.3,0.0036
"2029-04-18 13:00",8.52,426.92,285.86,52.7,100.7,0.2,0.595,279.6,345.9,0.0036
"2029-04-18 14:00",8.29,397.09,284.83,53.3,100.7,0.2,0.628,275.9,315.6,0.0036
"2029-04-18 15:00",8.14,344.22,284.17,53.5,100.7,0.2,0.664,272.6,265.6,0.0036
"2029-04-18 16:00",7.63,271.36,282.04,55.1,100.8,0.2,0.703,269.7,198.9,0.0036
"2029-04-18 17:00",6.77,182.97,278.53,58.1,100.8,0.2,0.743,267.1,121.4,0.0035
"2029-04-18 18:00",5.59,84.37,273.79,62.6,100.8,0.2,0.785,264.8,41.9,0.0035
"2029-04-18 19:00",4.14,0,268.07,68.9,100.8,0.2,0.828,262.8,0,0.0035
"2029-04-18 20:00",2.92,0,263.31,74.7,100.8,0.2,0.873,260.9,0,0.0035
"2029-04-18 21:00",1.93,0,259.46,79.7,100.9,0.2,0.918,259.3,0,0.0035
"2029-04-18 22:00",1.12,0,256.37,84,100.9,0.2,0.964,257.8,0,0.0034
"2029-04-18 23:00",0.47,0,253.87,87.5,100.9,0.1,1.011,256.4,0,0.0034
"2029-04-19 00:00",0.74,0,255.74,80.1,101,0.1,1.421,255.1,0,0.0032
"2029-04-19 01:00",0.35,0,254.22,81.9,101,0.1,1.485,254,0,0.0032
"2029-04-19 02:00",0.03,0,252.96,83.2,101.1,0.1,1.55,253,0,0.0031
"2029-04-19 03:00",-0.24,0,251.9,84.4,101.1,0.1,1.615,252,0,0.0031
"2029-04-19 04:00",-0.46,0,251.02,85.3,101.1,0.1,1.681,251.2,0,0.0031
"2029-04-19 05:00",-1.5,0,247.14,91.5,101.1,0.1,1.747,250.4,0,0.0031
"2029-04-19 06:00",0.22,116,253.37,80.2,101.1,0.1,1.689,249.6,50.8,0.0031
"2029-04-19 07:00",1.87,246.85,259.5,70.7,101.2,0.1,1.751,248.9,83.6,0.003
"2029-04-19 08:00",3.42,371.21,265.33,62.9,101.2,0.1,1.814,248.3,158.1,0.003
"2029-04-19 09:00",4.82,480.93,270.65,56.7,101.2,0.1,1.876,247.7,226.1,0.003
"2029-04-19 10:00",6.01,568.21,275.25,51.8,101.2,0.1,1.939,247.1,273.2,0.003
"2029-04-19 11:00",6.97,626.56,278.96,48.2,101.2,0.1,2.002,246.6,298.2,0.003
"2029-04-19 12:00",7.66,632.82,281.95,46.9,101.2,0.1,2.037,246,317.4,0.003
"2029-04-19 13:00",8.05,604.13,283.78,46.5,101.2,0.1,2.071,245.5,314,0.0031
"2029-04-19 14:00",5.93,543.48,275.51,54.8,101.2,0.1,2.106,244.9,288.1,0.0031
"2029-04-19 15:00",6.16,455.92,276.65,54.9,101.2,0.1,2.141,244.4,240.7,0.0032
"2029-04-19 16:00",6.1,348.17,276.61,56.1,101.2,0.1,2.176,243.9,173,0.0033
"2029-04-19 17:00",5.75,228.03,275.44,58.5,101.1,0.1,2.211,243.4,90.9,0.0033
"2029-04-19 18:00",5.14,103.44,273.26,62.1,101.1,0.1,2.246,243,46.6,0.0034
"2029-04-19 19:00",4.32,0,270.23,66.9,101.1,0.1,2.282,242.5,0,0.0034
"2029-04-19 20:00",3.76,0,268.25,70.8,101.1,0.1,2.318,242,0,0.0035
"2029-04-19 21:00",3.37,0,266.94,73.9,101.1,0.1,2.353,241.6,0,0.0035
"2029-04-19 22:00",3.12,0,266.19,76.4,101.1,0.1,2.389,241.2,0,0.0036
"2029-04-19 23:00",3,0,265.89,78.3,101,0.1,2.425,240.8,0,0.0037
"2029-04-20 00:00",4.47,0,298.6,76.9,101,0.1,2.24,240.4,0,0.004
"2029-04-20 01:00",4.2,0,297.66,79.6,101,0,2.273,240,0,0.004
"2029-04-20 02:00",3.97,0,296.92,82.1,101,0,2.306,239.6,0,0.0041
"2029-04-20 03:00",3.78,0,296.33,84.4,101,0,2.339,239.3,0,0.0042
"2029-04-20 04:00",3.63,0,295.88,86.6,100.9,0,2.372,238.9,0,0.0042
"2029-04-20 05:00",2.91,0,293.03,92.4,100.9,0,2.406,238.6,0,0.0043
"2029-04-20 06:00",4.2,82.58,298.77,85.6,100.9,0,2.439,238.2,56.8,0.0044
"2029-04-20 07:00",5.45,165.94,304.4,79.5,100.9,0,2.473,237.9,132.1,0.0044
"2029-04-20 08:00",6.61,238.83,309.73,74.4,100.9,0,2.506,237.6,202.4,0.0045
"2029-04-20 09:00",7.65,296.94,314.58,70.2,100.9,0,2.54,237.3,259.6,0.0045
"2029-04-20 10:00",8.54,336.93,318.77,67,100.8,0,2.574,237,300.3,0.0046
"2029-04-20 11:00",9.23,356.86,322.15,64.8,100.8,0,2.608,236.7,322.5,0.0047
"2029-04-20 12:00",9.72,366.03,324.69,63.8,100.8,0,2.689,235.9,331.1,0.0047
"2029-04-20 13:00",9.98,355.12,326.19,63.9,100.7,0,2.77,235.1,321.1,0.0048
"2029-04-20 14:00",10.01,324.88,326.62,64.9,100.7,0,2.852,234.4,293.1,0.0049
"2029-04-20 15:00",8.99,277.4,322.21,70.7,100.7,0,2.934,233.7,249,0.005
"2029-04-20 16:00",8.76,215.92,321.44,73,100.6,0.1,3.017,233,191.5,0.0051
"2029-04-20 17:00",8.32,144.57,319.69,76.5,100.6,0.1,3.1,232.4,124.6,0.0052
"2029-04-20 18:00",7.69,67.89,317.07,81.3,100.5,0.1,3.184,231.8,54.7,0.0053
"2029-04-20 19:00",6.89,0,313.72,87.2,100.5,0.1,3.268,231.2,0,0.0054
"2029-04-20 20:00",6.41,0,311.83,91.6,100.5,0.1,3.352,230.7,0,0.0055
"2029-04-20 21:00",6.05,0,310.46,95.4,100.4,0.1,3.436,230.2,0,0.0055
"2029-04-20 22:00",5.78,0,309.52,98.7,100.4,0.1,3.521,229.7,0,0.0056
"2029-04-20 23:00",5.6,0,308.65,99.7,100.3,0.1,3.606,229.2,0,0.0056
"2029-04-21 00:00",7.36,0,323.6,97.9,100.2,0.1,4.178,228.8,0,0.0062
"2029-04-21 01:00",6.9,0,321.24,99.7,100.2,0.1,4.275,228.4,0,0.0062
"2029-04-21 02:00",6.52,0,319.07,99.7,100.1,0.1,4.372,228,0,0.006
"2029-04-21 03:00",6.21,0,317.3,99.7,100.1,0.1,4.469,227.6,0,0.0059
"2029-04-21 04:00",5.95,0,315.86,99.7,100.1,0.1,4.566,227.2,0,0.0058
"2029-04-21 05:00",4.91,0,310.06,99.7,100,0.1,4.663,226.9,0,0.0054
"2029-04-21 06:00",6.81,73.1,320.74,99.7,100,0.1,4.761,226.6,60.3,0.0061
"2029-04-21 07:00",8.65,147.62,331.22,98.9,99.9,0.1,4.858,226.2,129.3,0.0069
"2029-04-21 08:00",10.38,216.47,339.64,89.3,99.9,0.1,4.956,225.9,194.4,0.007
"2029-04-21 09:00",11.93,275.23,347.38,81.6,99.9,0.1,5.054,225.6,249.8,0.0071
"2029-04-21 10:00",13.26,319.97,354.18,75.7,99.8,0.1,5.152,225.3,291.9,0.0072
"2029-04-21 11:00",14.34,347.7,359.78,71.5,99.8,0.1,5.25,225.1,317.9,0.0073
"2029-04-21 12:00",15.13,363,363.57,67.3,99.7,0.1,5.24,224.8,330.1,0.0072
"2029-04-21 13:00",15.6,358.47,365.79,64.7,99.7,0.1,5.23,224.6,323.6,0.0072
"2029-04-21 14:00",15.74,333.85,366.34,63.5,99.7,0.1,5.22,224.4,298.6,0.0071
"2029-04-21 15:00",15.96,290.28,367.25,62.1,99.6,0.1,5.211,224.1,256.1,0.007
"2029-04-21 16:00",15.34,230.25,363.94,64,99.6,0.1,5.201,223.9,198.4,0.007
"2029-04-21 17:00",14.41,157.48,359.08,67.3,99.6,0.1,5.191,223.7,129.2,0.0069
"2029-04-21 18:00",13.19,76.4,352.85,72.1,99.6,0.1,5.182,223.4,56.1,0.0068
"2029-04-21 19:00",11.72,0,345.48,78.6,99.5,0.1,5.172,223.2,0,0.0068
"2029-04-21 20:00",10.38,0,338.82,85.1,99.5,0.1,5.163,223,0,0.0067
"2029-04-21 21:00",9.26,0,333.33,90.8,99.5,0.1,5.154,222.7,0,0.0066
"2029-04-21 22:00",8.32,0,328.75,95.8,99.4,0.1,5.145,222.5,0,0.0066
"2029-04-21 23:00",7.53,0,324.85,99.7,99.4,0.1,5.136,222.2,0,0.0065
"2029-04-22 00:00",5.74,0,280.17,99.7,99.3,0.1,5.459,222,0,0.0057
"2029-04-22 01:00",5.39,0,278.45,99.7,99.3,0.1,5.449,221.7,0,0.0056
"2029-04-22 02:00",5.11,0,277.03,99.6,99.2,0.1,5.44,221.5,0,0.0055
"2029-04-22 03:00",4.87,0,275.87,99.6,99.2,0.1,5.431,221.3,0,0.0054
"2029-04-22 04:00",4.67,0,274.91,99.6,99.2,0.1,5.422,221,0,0.0053
"2029-04-22 05:00",3.92,0.66,271.19,99.6,99.1,0.1,5.413,220.8,0.7,0.0051
"2029-04-22 06:00",5.45,106.96,278.44,97.3,99.1,0.1,5.404,220.5,48.8,0.0055
"2029-04-22 07:00",6.94,215.21,284.28,86.8,99.1,0.1,5.395,220.3,130,0.0054
"2029-04-22 08:00",8.33,318.15,289.79,78.1,99,0,5.386,220,205.5,0.0054
"2029-04-22 09:00",9.57,408.94,294.78,71,99,0,5.378,219.8,271.1,0.0053
"2029-04-22 10:00",10.63,481.12,299.06,65.4,99,0,5.369,219.5,320.1,0.0053
"2029-04-22 11:00",11.47,529.32,302.45,61.1,98.9,0,5.361,219.3,349.4,0.0052
"2029-04-22 12:00",12.07,535.4,304.99,58.7,98.9,0,5.162,218.7,361.4,0.0052
"2029-04-22 13:00",12.4,512.49,306.41,57.3,98.9,0.1,4.963,218.1,351.7,0.0052
"2029-04-22 14:00",12.47,462.84,306.67,57,98.9,0.1,4.765,217.5,320.7,0.0052
"2029-04-22 15:00",12.42,390.49,306.46,57.1,98.9,0.1,4.568,216.8,270.2,0.0052
"2029-04-22 16:00",11.91,300.87,304.22,59,98.9,0.1,4.371,216,203.5,0.0052
"2029-04-22 17:00",11.14,200.39,300.92,62,98.9,0.1,4.175,215.1,127.6,0.0052
"2029-04-22 18:00",10.13,95.7,296.68,66.2,98.9,0.1,3.981,214.2,46.7,0.0052
"2029-04-22 19:00",8.93,0,291.65,71.7,98.9,0.2,3.787,213.2,0,0.0052
"2029-04-22 20:00",7.98,0,287.7,76.4,98.9,0.2,3.595,212,0,0.0051
"2029-04-22 21:00",7.2,0,284.49,80.5,98.9,0.2,3.404,210.8,0,0.0051
